Id,SalePrice
1461,127963.83088067493
1462,155778.41650130006
1463,183399.6088166265
1464,194238.27484710782
1465,200355.25050039182
1466,173781.8451428153
1467,171793.1888203602
1468,162744.28180314842
1469,180608.5919004056
1470,124555.08219837304
1471,196166.04681355128
1472,96317.08838142213
1473,100190.46212763345
1474,151411.34709877783
1475,122453.12254644815
1476,384119.530814975
1477,252574.87702210288
1478,284477.9184354927
1479,283897.96428428596
1480,498896.12092280225
1481,329456.5988589794
1482,202117.4764237303
1483,171574.39412958946
1484,173722.05590878168
1485,182944.35877455352
1486,194616.4153619141
1487,327871.4792020382
1488,232055.3737364457
1489,213998.1338358967
1490,227438.4300139923
1491,193152.42500339143
1492,85649.04054842355
1493,180028.6818860531
1494,298438.0072751752
1495,276603.81765767274
1496,226053.4754714761
1497,179353.4198500869
1498,166456.814564324
1499,166949.66410591893
1500,156345.47990522833
1501,180924.97802533448
1502,151722.6792724192
1503,282373.78376815096
1504,242534.11326249002
1505,228977.04306074104
1506,181774.76902012658
1507,239179.62999994884
1508,191945.4945849865
1509,157965.70698327245
1510,147595.2827524432
1511,143681.28493110338
1512,168203.1904466006
1513,139104.61087523476
1514,156988.93924603713
1515,191849.79094710847
1516,159717.7105520556
1517,157503.51083115346
1518,135618.7191141275
1519,221826.28148442044
1520,133605.58071583154
1521,133566.2117046606
1522,171361.61722839967
1523,111759.54083799235
1524,122280.25641048932
1525,127714.47798174915
1526,111760.64888348102
1527,98655.7276083879
1528,129875.5643294609
1529,151802.7994556745
1530,167861.26045825705
1531,104999.05453851962
1532,92989.3366948048
1533,144011.4193242555
1534,123211.58764616727
1535,152445.09301215626
1536,106849.06331741001
1537,71715.5881823918
1538,151404.2072479688
1539,201539.3629158935
1540,91871.1403051687
1541,135846.06770349108
1542,138016.63884944722
1543,188064.39110720617
1544,75573.18969808727
1545,103214.71373882673
1546,129165.22785641307
1547,129374.37178537069
1548,134264.14784442587
1549,111657.92274289572
1550,145992.2088275812
1551,107659.49072650533
1552,132509.29618785612
1553,155824.5549847853
1554,113629.85732397999
1555,165093.24102036655
1556,77445.5532111626
1557,102803.76544163328
1558,101238.14582438704
1559,91331.99772119953
1560,134874.0780901381
1561,127412.90542772958
1562,131325.486054438
1563,123379.94273365647
1564,153838.8632749873
1565,149191.87102865026
1566,232350.7513841106
1567,72842.12602014888
1568,229132.22895979346
1569,139194.7505305937
1570,145867.18410405854
1571,120421.27587958926
1572,147343.1141211204
1573,251512.20328840186
1574,113013.52370843897
1575,229833.12188914348
1576,250846.29823501306
1577,196271.47949483263
1578,141337.27234570976
1579,144664.60819294874
1580,192019.98419727283
1581,147366.02638355267
1582,129393.4875471244
1583,322753.8884738991
1584,230237.7484507004
1585,139848.07465384123
1586,64814.81413540967
1587,104861.4418689533
