ID,SalePrice
1461,125771.43
1462,156871.72
1463,176408.22
1464,179774.55
1465,203152.64
1466,167895.2
1467,169481.42
1468,160197.66
1469,197669.16
1470,125333.195
1471,199168.39
1472,101293.016
1473,101524.734
1474,150448.1
1475,141260.89
1476,375495.44
1477,260676.88
1478,283386.97
1479,302601.5
1480,463800.8
1481,328654.22
1482,209130.02
1483,163800.81
1484,173742.33
1485,165136.39
1486,188082.97
1487,337280.75
1488,243490.38
1489,194097.81
1490,197377.36
1491,194429.25
1492,90609.62
1493,186774.02
1494,304450.3
1495,303077.2
1496,232842.52
1497,186979.5
1498,157017.36
1499,162779.56
1500,141816.34
1501,164287.36
1502,162522.06
1503,281016.22
1504,248780.61
1505,225038.2
1506,186430.55
1507,237761.23
1508,193131.56
1509,161776.7
1510,146612.83
1511,146281.4
1512,170421.14
1513,140579.78
1514,167551.45
1515,200406.28
1516,164018.56
1517,154877.55
1518,148599.61
1519,225547.42
1520,134203.8
1521,139289.56
1522,179620.83
1523,112888.19
1524,125502.2
1525,127841.766
1526,128841.984
1527,109634.086
1528,137649.84
1529,141057.2
1530,169640.38
1531,121159.125
1532,107648.266
1533,138831.5
1534,116644.305
1535,145528.2
1536,109897.47
1537,76770.195
1538,159670.38
1539,213265.94
1540,105442.28
1541,144564.34
1542,136219.88
1543,210014.02
1544,76189.83
1545,102991.05
1546,125047.61
1547,125348.016
1548,128924.83
1549,112569.53
1550,137731.39
1551,121844.17
1552,135516.55
1553,140425.02
1554,115113.19
1555,169206.06
1556,83218.34
1557,106206.37
1558,92507.055
1559,90130.26
1560,145896.73
1561,131102.33
1562,125645.79
1563,119338.97
1564,165435.72
1565,147247.17
1566,239223.02
1567,75317.69
1568,206283.77
1569,135520.55
1570,140316.05
1571,131060.195
1572,152211.08
1573,255705.86
1574,113810.16
1575,215776.78
1576,201953.83
1577,189278.31
1578,143552.78
1579,145731.95
1580,201367.06
1581,141897.11
1582,126776.375
1583,313226.5
1584,225513.86
1585,140144.73
1586,77595.48
1587,105806.125
1588,145886.86
1589,102429.19
1590,131961.7
1591,104332.86
1592,111676.99
1593,125223.16
1594,151076.84
1595,120577.016
1596,221782.47
1597,174566.94
1598,205621.66
1599,199864.03
1600,203092.78
1601,73347.56
1602,118907.05
1603,78234.21
1604,262626.97
1605,257362.39
1606,166300.67
1607,178432.02
1608,210853.28
1609,191737.36
1610,136952.97
1611,142810.9
1612,167584.22
1613,157897.31
1614,124704.03
1615,89316.94
1616,78207.13
1617,95547.4
1618,124445.16
1619,138173.7
1620,174086.81
1621,136684.45
1622,140925.16
1623,283577.8
1624,194871.98
1625,135033.28
1626,167089.98
1627,178332.5
1628,277970.16
1629,182620.94
1630,331418.62
1631,231934.52
1632,243751.75
1633,157362.14
1634,177825.22
1635,175197.22
1636,158746.62
1637,181301.05
1638,211516.7
1639,181623.8
1640,253417.53
1641,177062.69
1642,219562.86
1643,233102.02
1644,234380.42
1645,183816.97
1646,155048.98
1647,179935.27
1648,137310.8
1649,132705.55
1650,120696.78
1651,124932.94
1652,102414.83
1653,99467.85
1654,148761.97
1655,161472.6
1656,145922.62
1657,148761.97
1658,144263.55
1659,147207.44
1660,149354.75
1661,450423.28
1662,376953.22
1663,395234.3
1664,417692.0
1665,289671.34
1666,315407.53
1667,365327.34
1668,312651.4
1669,296833.56
1670,360330.53
1671,245480.62
1672,432455.38
1673,299102.3
1674,245195.88
1675,167131.89
1676,169997.64
1677,207328.47
1678,411433.6
1679,385579.0
1680,324236.0
1681,254957.58
1682,314638.12
1683,178322.45
1684,181292.23
1685,166784.47
1686,178596.12
1687,155949.73
1688,188082.97
1689,198546.36
1690,205021.7
1691,183942.36
1692,296475.97
1693,155799.14
1694,176744.33
1695,167243.83
1696,266486.1
1697,169432.61
1698,359250.03
1699,303136.44
1700,236529.56
1701,275731.22
1702,239591.97
1703,250937.8
1704,286412.6
1705,227452.81
1706,380181.9
1707,210079.52
1708,191084.22
1709,277687.7
1710,220347.81
1711,257941.55
1712,264744.6
1713,258815.8
1714,222057.39
1715,203716.44
1716,182047.97
1717,177823.0
1718,136422.42
1719,200865.12
1720,253044.66
1721,178820.75
1722,130236.484
1723,151899.45
1724,207326.7
1725,235808.83
1726,168866.88
1727,154136.67
1728,196159.3
1729,149527.62
1730,163187.89
1731,118945.6
1732,128909.836
1733,123383.24
1734,124262.164
1735,132823.69
1736,117340.52
1737,316676.72
1738,212237.06
1739,280626.28
1740,186259.4
1741,168905.7
1742,164287.36
1743,179486.92
1744,298192.9
1745,203526.14
1746,230764.28
1747,221272.27
1748,211328.78
1749,150350.27
1750,141387.17
1751,236096.86
1752,122473.98
1753,153674.03
1754,216524.23
1755,166091.62
1756,127218.08
1757,119998.96
1758,138182.53
1759,162435.9
1760,160402.81
1761,146882.23
1762,173779.61
1763,173366.44
1764,118837.664
1765,177894.42
1766,180205.4
1767,210272.14
1768,143437.83
1769,188533.55
1770,144463.05
1771,134056.31
1772,134429.62
1773,129804.23
1774,149910.0
1775,137304.38
1776,126624.01
1777,112701.766
1778,139088.06
1779,118707.29
1780,201350.94
1781,138504.45
1782,101303.25
1783,131066.82
1784,105455.555
1785,118201.984
1786,153006.17
1787,177201.55
1788,58923.69
1789,99858.59
1790,84900.09
1791,178771.48
1792,149562.56
1793,132574.25
1794,143578.66
1795,137059.86
1796,120275.42
1797,119569.2
1798,120748.59
1799,109503.37
1800,121768.2
1801,128255.25
1802,150708.16
1803,151331.92
1804,142855.58
1805,139500.4
1806,115234.56
1807,130068.67
1808,123728.734
1809,115094.195
1810,139210.95
1811,88853.66
1812,98915.69
1813,119455.23
1814,99484.08
1815,57016.51
1816,96210.96
1817,113781.62
1818,136618.77
1819,127077.91
1820,67775.38
1821,116247.84
1822,147920.52
1823,48084.41
1824,117108.55
1825,133898.25
1826,106590.94
1827,101993.27
1828,130859.234
1829,103612.69
1830,133098.6
1831,152777.39
1832,97900.33
1833,143193.72
1834,124401.61
1835,139135.3
1836,127692.984
1837,97449.945
1838,122400.99
1839,90520.14
1840,145889.1
1841,136563.92
1842,78025.734
1843,136193.38
1844,133819.48
1845,140491.19
1846,156167.47
1847,168058.12
1848,60471.035
1849,116048.13
1850,127755.96
1851,153142.22
1852,129846.57
1853,129653.414
1854,178996.33
1855,139394.02
1856,221128.81
1857,177897.98
1858,139765.14
1859,128227.734
1860,140364.1
1861,128227.734
1862,325512.47
1863,320893.7
1864,320893.7
1865,321054.72
1866,318335.16
1867,240934.23
1868,294913.97
1869,202192.4
1870,232911.36
1871,258696.86
1872,159378.58
1873,227280.22
1874,144208.67
1875,220660.1
1876,177825.22
1877,219733.38
1878,213242.55
1879,132398.88
1880,136425.03
1881,244697.84
1882,256296.69
1883,194205.2
1884,210246.88
1885,270441.4
1886,303346.7
1887,216280.5
1888,281421.2
1889,142817.72
1890,121618.72
1891,137463.17
1892,110496.71
1893,131158.22
1894,131823.72
1895,152839.19
1896,127686.53
1897,110763.43
1898,108594.33
1899,134398.86
1900,143530.6
1901,164205.9
1902,131469.05
1903,215924.17
1904,138139.97
1905,184885.02
1906,158634.94
1907,190646.1
1908,114468.82
1909,128545.47
1910,119618.13
1911,189906.62
1912,286371.38
1913,154914.78
1914,56349.066
1915,283997.88
1916,73620.17
1917,279730.62
1918,138964.89
1919,159718.5
1920,161002.38
1921,419995.2
1922,335601.72
1923,198820.16
1924,223885.9
1925,210710.97
1926,379763.38
1927,132756.69
1928,157491.72
1929,121991.375
1930,137068.36
1931,143067.31
1932,136624.5
1933,169978.83
1934,175410.03
1935,156351.81
1936,178868.69
1937,173493.3
1938,165161.75
1939,246647.38
1940,199192.14
1941,168363.23
1942,176190.64
1943,215906.25
1944,354236.3
1945,374192.06
1946,149221.92
1947,291647.16
1948,177031.45
1949,234495.34
1950,188579.4
1951,257743.84
1952,216542.2
1953,161754.03
1954,201720.72
1955,129531.92
1956,267223.38
1957,157239.14
1958,316535.72
1959,138422.19
1960,118710.46
1961,119103.27
1962,102860.89
1963,104231.92
1964,104253.39
1965,143345.52
1966,161839.67
1967,283813.47
1968,399124.75
1969,397636.94
1970,419222.06
1971,402468.84
1972,371333.9
1973,272573.4
1974,311592.6
1975,417900.78
1976,279135.56
1977,373165.72
1978,362741.97
1979,320823.62
1980,189485.83
1981,338707.1
1982,225872.02
1983,210376.64
1984,177886.78
1985,219243.77
1986,226024.58
1987,179655.78
1988,167286.27
1989,186326.03
1990,215161.14
1991,212099.06
1992,210567.53
1993,179959.12
1994,222845.1
1995,188648.84
1996,262988.62
1997,329953.44
1998,323872.88
1999,246488.42
2000,301713.97
2001,242394.25
2002,249485.06
2003,263216.94
2004,270350.12
2005,231436.48
2006,217715.25
2007,249588.34
2008,204803.4
2009,174357.14
2010,198765.75
2011,144384.53
2012,183813.11
2013,171823.97
2014,172630.77
2015,206511.11
2016,177417.48
2017,196175.39
2018,122583.35
2019,129777.12
2020,108397.94
2021,117330.11
2022,173672.58
2023,141327.31
2024,219253.81
2025,358710.47
2026,179338.92
2027,140328.36
2028,155886.69
2029,163367.27
2030,267562.53
2031,242935.1
2032,258738.06
2033,280193.3
2034,165359.06
2035,209455.77
2036,216827.58
2037,218419.84
2038,285073.25
2039,220257.47
2040,286675.22
2041,282014.94
2042,196777.8
2043,164624.4
2044,171294.2
2045,222599.12
2046,147353.52
2047,148291.84
2048,135787.19
2049,145651.78
2050,194359.73
2051,111478.43
2052,132175.31
2053,146619.4
2054,84515.16
2055,166523.97
2056,132121.88
2057,124615.46
2058,208920.7
2059,133423.94
2060,161662.11
2061,185719.12
2062,134754.11
2063,120049.555
2064,142275.44
2065,119067.38
2066,162482.23
2067,121825.93
2068,150682.44
2069,91255.945
2070,112523.914
2071,94571.76
2072,132251.47
2073,139102.92
2074,192400.62
2075,144930.3
2076,128149.49
2077,141756.44
2078,126367.05
2079,132830.27
2080,118468.32
2081,131027.82
2082,124154.375
2083,145523.48
2084,116207.83
2085,126567.74
2086,119557.69
2087,124282.31
2088,95910.11
2089,83118.72
2090,124068.68
2091,117631.05
2092,123363.59
2093,117253.6
2094,126268.63
2095,142535.78
2096,85934.06
2097,106854.04
2098,148939.7
2099,60223.906
2100,97603.32
2101,113748.96
2102,133539.78
2103,110298.77
2104,134076.12
