id,SalePrice
1461,120129.31638285187
1462,153008.78540649835
1463,181999.667865918
1464,195952.28499780234
1465,197477.8125872035
1466,171222.84373663162
1467,178212.01779580885
1468,161123.61215957545
1469,193898.47881496925
1470,119925.60478980588
1471,189952.6784780828
1472,97385.92416901978
1473,96173.51867350205
1474,146413.76269308932
1475,113408.51351352438
1476,363558.8497525456
1477,250762.12819425605
1478,294599.18152895477
1479,299293.44565708295
1480,474977.5880362876
1481,325368.5976020468
1482,210850.56526419742
1483,177057.72071004263
1484,162710.8451215371
1485,191473.76554705796
1486,193107.9617774654
1487,339866.0295461026
1488,238341.33532048418
1489,193749.60820502572
1490,231349.06594699822
1491,195044.07028414906
1492,92756.67611514167
1493,189749.58843921273
1494,299951.3792833911
1495,293285.5911212206
1496,235702.1576615435
1497,179388.32508260966
1498,167787.27829460712
1499,162374.42494970988
1500,152697.7749543966
1501,174507.69277533924
1502,145503.650621222
1503,290290.22303373506
1504,242519.0337992151
1505,225593.9751779172
1506,188193.2251987882
1507,245834.55147804398
1508,202873.92776776484
1509,163898.0977788806
1510,143480.39546743763
1511,148092.6730057101
1512,175334.35530234524
1513,152363.35065623105
1514,155109.81990672945
1515,197374.40600365453
1516,157898.11081760877
1517,168347.74792537428
1518,132466.496844432
1519,209170.4308041955
1520,127540.3085057889
1521,130083.47515553552
1522,178496.1397739455
1523,110130.51159133477
1524,125686.44701638765
1525,120266.19747097132
1526,113488.37444080893
1527,107566.17450085792
1528,137378.38934699498
1529,149722.56499002723
1530,184338.36270192487
1531,105988.75185360062
1532,98505.57943429326
1533,142816.38267748768
1534,127215.27170736801
1535,147673.90202250797
1536,106379.11563719086
1537,64977.58596862494
1538,147236.97205496248
1539,191933.55837510552
1540,94263.45850341642
1541,138707.1051419694
1542,139649.2498648731
1543,189700.53751999256
1544,85068.0084813381
1545,115257.94054333334
1546,135137.91282301547
1547,127884.20576731049
1548,138708.24355731055
1549,119838.49286651284
1550,135618.0232182609
1551,108884.99981547246
1552,136390.98109602084
1553,148289.80774366995
1554,116891.82272110388
