Id,SalePrice
1461,102146.20055748356
1462,153261.95055748356
1463,174736.07555748356
1464,186511.32555748356
1465,225394.70055748356
1466,178641.32555748356
1467,169416.82555748356
1468,170044.32555748356
1469,188558.95055748356
1470,115387.20055748356
1471,187446.45055748356
1472,93070.07555748356
1473,98248.07555748356
1474,156303.07555748356
1475,117924.70055748356
1476,397707.7005574836
1477,257202.82555748356
1478,334483.3255574836
1479,326812.8255574836
1480,458330.8255574836
1481,288205.5755574836
1482,224247.95055748356
1483,180130.20055748356
1484,155582.95055748356
1485,177997.82555748356
1486,200209.82555748356
1487,357548.0755574836
1488,237361.45055748356
1489,200706.82555748356
1490,237857.45055748356
1491,189722.82555748356
1492,89495.70055748356
1493,190191.70055748356
1494,310819.0755574836
1495,303025.0755574836
1496,247090.95055748356
1497,195663.32555748356
1498,163899.82555748356
1499,159652.95055748356
1500,157030.95055748356
1501,186887.95055748356
1502,153959.82555748356
1503,277711.8255574836
1504,221014.82555748356
1505,212829.45055748356
1506,196918.45055748356
1507,230485.82555748356
1508,182393.32555748356
1509,156231.82555748356
1510,147383.20055748356
1511,144881.57555748356
1512,172068.70055748356
1513,145368.70055748356
1514,176207.70055748356
1515,217163.07555748356
1516,158713.70055748356
1517,163049.20055748356
1518,168182.20055748356
1519,199427.20055748356
1520,128189.70055748356
1521,132452.45055748356
1522,188012.20055748356
1523,112642.32555748356
1524,106756.70055748356
1525,114948.32555748356
1526,103782.70055748356
1527,102436.70055748356
1528,126500.82555748356
1529,135050.45055748356
1530,178285.70055748356
1531,122978.70055748356
1532,88908.95055748356
1533,141818.57555748356
1534,113879.70055748356
1535,153483.45055748356
1536,102786.32555748356
1537,48611.700557483564
1538,137303.70055748356
1539,181109.20055748356
1540,118375.70055748356
1541,132446.82555748356
1542,141636.20055748356
1543,195027.20055748356
1544,79758.45055748356
1545,100217.70055748356
1546,138369.70055748356
1547,145817.45055748356
1548,130516.82555748356
1549,114647.82555748356
1550,142683.32555748356
1551,113883.95055748356
1552,136610.70055748356
1553,133061.95055748356
1554,118443.20055748356
1555,187217.20055748356
1556,102759.82555748356
1557,107492.32555748356
1558,84888.95055748356
1559,75846.70055748356
1560,136279.57555748356
1561,158700.70055748356
1562,118070.82555748356
1563,104196.70055748356
1564,185254.95055748356
1565,156438.95055748356
1566,218082.32555748356
1567,77843.32555748356
1568,223103.07555748356
1569,128771.32555748356
1570,131343.95055748356
1571,127083.82555748356
1572,139555.20055748356
1573,242140.57555748356
1574,125587.82555748356
1575,208674.45055748356
1576,184879.95055748356
1577,186165.95055748356
1578,139756.32555748356
1579,154890.32555748356
1580,196295.57555748356
1581,141773.32555748356
1582,126542.70055748356
1583,271226.9505574836
1584,230290.82555748356
1585,139853.45055748356
1586,58683.325557483564
1587,101694.70055748356
1588,131515.20055748356
1589,84257.70055748356
1590,137374.32555748356
1591,92359.45055748356
1592,130634.70055748356
1593,117700.70055748356
1594,156576.32555748356
1595,132684.82555748356
1596,250569.95055748356
1597,222659.70055748356
1598,210971.07555748356
1599,155572.95055748356
1600,160488.95055748356
1601,59578.825557483564
1602,104791.07555748356
1603,60648.700557483564
1604,268411.2005574836
1605,218138.82555748356
1606,166640.57555748356
1607,180169.32555748356
1608,216837.20055748356
1609,199247.07555748356
1610,159491.95055748356
1611,148553.70055748356
1612,200662.20055748356
1613,164607.70055748356
1614,105076.70055748356
1615,73226.57555748356
1616,73226.57555748356
1617,83228.57555748356
1618,116489.57555748356
1619,119352.70055748356
1620,159601.57555748356
1621,127785.07555748356
1622,134108.82555748356
1623,233693.82555748356
1624,197633.20055748356
1625,109938.20055748356
1626,180755.20055748356
1627,181525.32555748356
1628,254488.32555748356
1629,187827.45055748356
1630,362125.7005574836
1631,244487.95055748356
1632,259659.70055748356
1633,172421.20055748356
1634,182274.57555748356
1635,173745.07555748356
1636,167728.45055748356
1637,186047.32555748356
1638,192600.70055748356
1639,189697.70055748356
1640,245578.07555748356
1641,192773.95055748356
1642,242535.32555748356
1643,229611.32555748356
1644,219539.82555748356
1645,187084.95055748356
1646,149189.95055748356
1647,159691.45055748356
1648,136046.57555748356
1649,123253.45055748356
1650,96163.70055748356
1651,116974.70055748356
1652,99926.07555748356
1653,98497.07555748356
1654,152978.07555748356
1655,148534.70055748356
1656,151943.82555748356
1657,152954.07555748356
1658,156392.57555748356
1659,119356.45055748356
1660,144388.45055748356
1661,430732.8255574836
1662,377514.7005574836
1663,381811.8255574836
1664,491405.8255574836
1665,356912.8255574836
1666,306988.2005574836
1667,342864.7005574836
1668,358093.0755574836
1669,313965.8255574836
1670,366598.8255574836
1671,255278.70055748356
1672,396001.3255574836
1673,280528.0755574836
1674,255185.70055748356
1675,208251.20055748356
1676,202622.70055748356
1677,215837.95055748356
1678,426376.7005574836
1679,364654.3255574836
1680,378287.7005574836
1681,327652.8255574836
1682,289940.2005574836
1683,218057.70055748356
1684,180669.57555748356
1685,175430.57555748356
1686,167728.95055748356
1687,178197.07555748356
1688,197834.32555748356
1689,190957.07555748356
1690,183141.07555748356
1691,172815.07555748356
1692,262639.0755574836
1693,171772.57555748356
1694,173624.32555748356
1695,172288.45055748356
1696,251334.32555748356
1697,178112.95055748356
1698,340447.5755574836
1699,333778.2005574836
1700,276425.5755574836
1701,291887.0755574836
1702,240295.45055748356
1703,248084.45055748356
1704,246933.45055748356
1705,248250.45055748356
1706,209216.82555748356
1707,253013.32555748356
1708,201425.45055748356
1709,244308.95055748356
1710,220078.45055748356
1711,262956.8255574836
1712,273006.8255574836
1713,264562.3255574836
1714,212059.95055748356
1715,193121.32555748356
1716,180061.07555748356
1717,173516.07555748356
1718,151948.70055748356
1719,198164.07555748356
1720,227977.82555748356
1721,170139.57555748356
1722,140637.20055748356
1723,152480.82555748356
1724,224065.32555748356
1725,221674.82555748356
1726,184477.20055748356
1727,175804.45055748356
1728,176027.32555748356
1729,159913.45055748356
1730,175452.57555748356
1731,120781.70055748356
1732,111097.70055748356
1733,105098.70055748356
1734,117122.70055748356
1735,123839.32555748356
1736,110131.70055748356
1737,286067.5755574836
1738,256448.70055748356
1739,305480.0755574836
1740,248303.32555748356
1741,197184.45055748356
1742,178018.95055748356
1743,176441.95055748356
1744,333050.8255574836
1745,231884.20055748356
1746,249020.70055748356
1747,202873.32555748356
1748,232679.82555748356
1749,154240.95055748356
1750,133835.70055748356
1751,233932.70055748356
1752,111359.70055748356
1753,165540.07555748356
1754,190730.70055748356
1755,173965.70055748356
1756,110168.45055748356
1757,99638.95055748356
1758,154635.20055748356
1759,169727.20055748356
1760,169765.20055748356
1761,149264.70055748356
1762,190209.95055748356
1763,190226.57555748356
1764,110017.20055748356
1765,187569.95055748356
1766,171805.70055748356
1767,207955.07555748356
1768,126482.20055748356
1769,179795.95055748356
1770,127574.95055748356
1771,114870.70055748356
1772,147244.20055748356
1773,120619.70055748356
1774,194983.70055748356
1775,126039.45055748356
1776,112330.45055748356
1777,92993.20055748356
1778,126970.20055748356
1779,110111.32555748356
