id,SalePrice
1461,-21.029707
1462,17.923128
1463,-0.42127863
1464,0.6487287
1465,-3.7837818
1466,3.3198864
1467,3.5704968
1468,6.56772
1469,-2.8649585
1470,-2.9171283
1471,-4.1241593
1472,21.419344
1473,18.913683
1474,5.2631545
1475,15.679383
1476,-28.142286
1477,-39.311356
1478,-25.454496
1479,-21.360273
1480,-46.254166
1481,-26.929945
1482,-3.0218494
1483,1.9928602
1484,1.0430311
1485,6.3889327
1486,2.4889386
1487,-46.762375
1488,-39.931976
1489,-21.7124
1490,-5.8274827
1491,-2.5932758
1492,6.134767
1493,-1.2548052
1494,-27.359694
1495,-22.035826
1496,-4.6147294
1497,-12.902846
1498,-2.0165393
1499,-2.3893116
1500,-1.7827746
1501,2.374162
1502,-3.0197284
1503,-35.949326
1504,-11.330291
1505,-12.378676
1506,-4.370375
1507,-16.826246
1508,-17.899717
1509,4.723253
1510,-0.55729544
1511,-0.6510302
1512,-2.446761
1513,1.4751753
1514,42.400238
1515,8.255311
1516,3.151811
1517,11.2097025
1518,-7.419234
1519,-15.4465475
1520,16.974993
1521,16.859285
1522,4.957002
1523,21.733614
1524,17.369143
1525,18.495684
1526,21.674685
1527,-14.664763
1528,15.090196
1529,0.78679025
1530,2.9530346
1531,22.790743
1532,52.56375
1533,-5.5816026
1534,17.675005
1535,18.77495
1536,20.43793
1537,-27.549498
1538,15.096986
1539,-7.5219407
1540,53.68358
1541,-11.732223
1542,8.268632
1543,11.128892
1544,27.442797
1545,25.36255
1546,-2.8946369
1547,24.558
1548,18.405062
1549,-8.992248
1550,2.2363904
1551,19.315325
1552,-6.406401
1553,46.29695
1554,23.551668
1555,12.111115
1556,29.36838
1557,52.98706
1558,25.580248
1559,54.383133
1560,4.8675094
1561,46.650864
1562,1.3565534
1563,20.367846
1564,-10.078383
1565,1.5231336
1566,-22.25392
1567,7.601442
1568,-4.6829057
1569,-1.8188158
1570,3.0125287
1571,24.912523
1572,7.869188
1573,-11.727233
1574,-1.2417742
1575,-4.980498
1576,-49.660614
1577,-15.677047
1578,0.7815107
1579,-9.093047
1580,-4.1930375
1581,12.601579
1582,0.9797071
1583,-36.17708
1584,-14.199218
1585,3.7901013
1586,18.374163
1587,16.803026
1588,14.8134775
1589,3.7717602
1590,12.083741
1591,48.065414
1592,21.939806
1593,9.21547
1594,48.40085
1595,52.15451
1596,13.554399
1597,-2.5884693
1598,-1.7442156
1599,-11.787749
1600,-5.8650956
1601,30.1671
1602,-10.443618
1603,13.912644
1604,-5.173369
1605,-25.40396
1606,1.4530195
1607,-27.670698
1608,-18.644758
1609,-7.33734
1610,6.042787
1611,-4.3671403
1612,-15.802138
1613,-20.070906
1614,22.914492
1615,47.179825
1616,46.88292
1617,19.641222
1618,9.045762
1619,-2.2231433
1620,-11.746657
1621,-8.50888
1622,21.497545
1623,-1.7466112
1624,-13.334151
1625,0.35923895
